RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024
2840,36,Salt Lake County,county,UT,UT,"Salt Lake City, UT",49,35,992.5003695,997.8568496,1009.055206,1014.156824,1022.887465,1023.895302,1027.893192,1028.817572,1030.919745,1032.918975,1038.096746,1044.404074,1053.519611,1055.034095,1060.822951,1062.289296,1067.834014,1072.091049,1077.585855,1090.271694,1094.174063,1096.853973,1091.496159,1086.189291,1088.030725,1098.992545,1113.113162,1124.09554,1134.916844,1144.094832,1152.313833,1158.509148,1164.905928,1167.029205,1154.623714,1149.743683,1153.467336,1171.760904,1184.164638,1196.669806,1201.313781,1209.037909,1211.991021,1222.234397,1228.155611,1227.901385,1222.12193,1222.311949,1227.236569,1236.966731,1244.358899,1257.692058,1266.868526,1275.898269,1282.338038,1285.098856,1285.430142,1278.307439,1272.079524,1269.653501,1276.766261,1284.734297,1295.747983,1292.670967,1294.943174,1296.662307,1307.204325,1311.287539,1316.097167,1317.326825,1320.158994,1318.942803,1325.067716,1343.064545,1363.422116,1390.287352,1416.473452,1447.638936,1476.544678,1502.154717,1521.299613,1539.765265,1550.063344,1562.742173,1570.339509,1586.891903,1610.088055,1635.324758,1655.620568,1670.848087,1683.87366,1690.072335,1692.301467,1688.423516,1682.789413,1675.070513,1666.352373,1665.262665,1666.880062,1675.205104,1686.386223,1696.627982,1699.06994,1699.46675,1696.335436,1697.783099,1692.47056,1687.732998,1685.847114,1690.173243,1693.97922,1704.663001,1714.562622,1728.190296
3159,37,Contra Costa County,county,CA,CA,"San Francisco-Oakland-Berkeley, CA",6,13,1992.41366,1994.474938,2009.482419,2021.404758,2052.070106,2080.099534,2107.543297,2125.912605,2132.142805,2137.183798,2141.782168,2153.317236,2158.016807,2180.447311,2193.169092,2228.000012,2241.368869,2264.103651,2272.571934,2276.451389,2270.441284,2254.226894,2255.799636,2256.983856,2277.240114,2293.202619,2314.757124,2343.822323,2355.622272,2383.402624,2382.359809,2399.337282,2400.336198,2404.913709,2406.993785,2408.553839,2416.888412,2428.381402,2439.625178,2458.498768,2469.440252,2480.372178,2484.989939,2486.258764,2491.426007,2495.219217,2503.800931,2514.367688,2517.620151,2523.474975,2529.306482,2545.34878,2562.463192,2575.19913,2583.67554,2585.076847,2583.230084,2580.283107,2576.656352,2587.398494,2598.214842,2606.068507,2611.305236,2614.305313,2624.638089,2623.297659,2629.439747,2625.78029,2633.977423,2635.965727,2642.987968,2648.948561,2652.150872,2658.389658,2669.294051,2687.25874,2714.635312,2738.33475,2760.365573,2785.119091,2799.334135,2812.528702,2820.701555,2829.547579,2841.692337,2849.889125,2873.354642,2897.744871,2918.230455,2945.505214,2961.82053,2975.59419,2965.801563,2952.597907,2946.680023,2935.354686,2935.722158,2935.912236,2948.928909,2949.33688,2954.329861,2953.29303,2967.293231,2973.951567,2991.620382,2983.851396,2983.724187,2973.794483,2992.743357,3001.847416,3025.677174,3049.312722,3069.408165,3077.688865
1694,38,Fairfax County,county,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,59,1801.963138,1808.587102,1820.910549,1832.361071,1840.440381,1845.938539,1846.244067,1842.504861,1836.593872,1828.99402,1828.758479,1820.115451,1823.439288,1828.088457,1846.265095,1856.375971,1864.151878,1869.369991,1870.958271,1869.665355,1860.840951,1855.110204,1851.113803,1850.554587,1853.700143,1858.003711,1870.635947,1886.278311,1902.148409,1912.365848,1912.949553,1907.137457,1901.934829,1896.210726,1891.181584,1889.442412,1895.532667,1904.758671,1916.520721,1926.144492,1932.951942,1938.256385,1939.907761,1942.221811,1932.983401,1931.916253,1930.569429,1942.799952,1945.054808,1958.554366,1967.529213,1985.158227,1991.825851,1998.861618,2001.881334,2004.642881,1998.592822,1990.830404,1982.494484,1988.309843,1999.601505,2012.278052,2021.473165,2017.493015,2010.588504,1998.779894,1994.339864,1990.482899,1981.280565,1970.537664,1958.878749,1949.605049,1951.430153,1960.267149,1975.668653,1996.979663,2022.347126,2057.567482,2087.608642,2115.883999,2133.417803,2141.637771,2139.788281,2138.227631,2139.337166,2153.717002,2174.334476,2204.381873,2239.599733,2273.251564,2304.829719,2312.512671,2309.317063,2288.556378,2277.057251,2272.637597,2276.370512,2289.845733,2307.983491,2330.912985,2350.510024,2368.044105,2379.694246,2386.975198,2391.383209,2393.105124,2396.23156,2393.88446,2406.338078,2422.163977,2450.496209,2477.131445,2502.774711,2529.784099
324,39,Wake County,county,NC,NC,"Raleigh-Cary, NC",37,183,1120.027656,1123.461017,1132.531562,1139.283762,1151.153435,1156.533638,1160.94141,1159.240791,1159.450302,1158.389106,1160.465059,1162.556881,1163.710885,1166.184094,1173.390844,1183.532214,1193.080839,1198.726894,1201.514031,1201.090186,1201.584719,1199.580859,1198.62769,1193.667085,1196.463566,1205.139777,1216.229057,1227.460378,1236.305049,1244.324605,1247.598812,1246.066145,1246.279661,1243.836978,1241.264696,1237.660861,1241.698378,1252.125956,1262.450592,1270.740258,1279.167458,1286.392757,1290.902667,1290.99394,1290.08858,1284.387274,1283.593432,1282.142236,1289.485106,1290.905317,1302.604211,1311.914384,1324.320789,1332.202587,1338.384032,1342.727607,1341.035528,1339.275163,1337.895192,1344.06855,1356.514757,1360.259748,1360.744999,1351.183421,1348.593938,1351.868683,1360.788034,1370.354798,1372.824286,1373.397345,1378.473135,1379.053307,1380.945281,1382.717666,1395.618063,1417.786135,1450.211584,1491.903203,1535.473986,1569.852629,1587.937808,1600.128139,1607.15836,1616.571803,1623.142703,1632.636622,1648.955348,1672.92974,1702.159997,1732.789535,1756.144611,1769.241812,1769.366286,1757.470821,1741.091892,1730.588964,1729.503601,1736.465651,1744.155497,1754.81277,1768.166072,1777.631762,1791.085302,1790.991823,1786.586828,1769.524563,1752.863122,1746.448465,1743.645176,1752.689375,1755.949432,1762.066428,1770.739534,1781.541928
3102,40,Mecklenburg County,county,NC,NC,"Charlotte-Concord-Gastonia, NC-SC",37,119,1058.251,1061.481338,1066.799498,1077.399225,1090.340669,1100.623315,1107.613248,1110.963042,1111.833458,1112.040763,1114.430156,1115.811136,1118.399131,1124.456273,1130.797009,1137.437798,1142.698757,1150.964436,1158.135706,1162.137329,1163.801912,1167.288473,1167.479429,1168.087169,1172.621668,1180.346106,1192.156235,1203.477755,1214.404023,1225.252248,1231.074877,1234.940161,1235.766843,1230.513661,1233.608001,1234.488453,1237.188432,1243.539148,1250.057461,1264.461714,1269.71408,1279.875352,1285.929676,1288.36995,1283.323336,1282.904993,1290.971237,1300.908101,1310.531075,1314.448326,1320.666048,1324.952373,1332.555124,1341.381951,1348.371705,1351.609546,1355.718766,1355.532734,1353.347631,1349.860218,1353.047874,1356.437384,1367.749868,1360.705394,1357.989114,1351.503272,1362.562878,1371.40008,1376.861597,1379.464551,1385.735727,1389.373777,1395.052678,1397.769119,1410.670792,1431.508006,1460.701922,1491.899386,1525.096798,1561.631598,1590.436997,1610.037855,1616.159475,1628.44277,1636.380763,1647.31313,1655.910001,1675.332166,1703.366715,1735.018961,1763.120845,1774.393963,1774.819856,1769.577581,1763.975598,1759.703082,1760.350714,1763.979493,1772.509209,1778.207757,1789.252638,1798.995047,1807.392141,1815.826895,1813.215282,1804.64559,1789.38939,1784.624979,1782.522135,1788.32969,1786.382069,1793.477168,1798.257572,1812.96347
2975,41,Montgomery County,county,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",24,31,1762.247764,1767.407895,1780.837723,1786.227026,1795.005986,1799.04368,1802.427202,1802.754838,1805.287929,1799.999722,1802.78589,1798.390077,1803.591322,1802.360007,1810.576276,1818.245656,1826.644105,1833.854792,1831.976372,1830.683301,1821.341308,1816.035076,1799.443269,1796.772957,1807.567252,1830.657514,1844.338827,1846.533031,1848.245898,1850.409836,1855.993946,1863.193855,1866.01593,1856.65718,1846.710392,1836.878663,1845.95985,1849.432363,1862.64396,1871.86903,1883.923435,1892.444872,1898.949381,1904.345526,1901.541872,1892.555282,1891.981173,1895.351506,1903.172938,1907.049856,1914.036396,1924.170668,1936.285678,1945.843298,1952.507064,1958.39814,1960.214727,1961.218289,1951.194164,1947.349495,1944.64444,1942.5353,1945.788502,1939.962016,1938.437699,1935.289217,1941.415621,1944.319909,1936.885383,1925.728887,1906.255226,1895.532045,1887.269091,1893.509849,1903.71374,1920.772203,1950.672591,1987.711838,2031.374471,2063.847698,2083.389055,2091.048289,2094.385714,2100.414296,2103.125785,2115.3127,2134.401659,2166.521348,2189.081823,2213.300831,2229.215275,2242.125507,2239.720204,2226.067791,2211.55981,2190.648897,2190.488022,2197.747424,2222.463949,2243.812465,2273.803539,2295.777791,2310.533028,2317.436982,2319.922749,2316.921253,2314.487082,2311.173929,2316.541059,2318.427457,2329.907503,2338.899063,2363.576603,2380.962822
1020,42,Fulton County,county,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",13,121,1119.937887,1132.82727,1139.423175,1152.824021,1158.561229,1177.090078,1185.94206,1186.159575,1182.907769,1186.82659,1186.000938,1196.192843,1198.78644,1209.25428,1216.984144,1225.067165,1241.789157,1253.210133,1263.818975,1267.771081,1265.832436,1269.093169,1269.259618,1271.984946,1276.722803,1287.613106,1299.406056,1313.34363,1326.222378,1338.039435,1347.711806,1353.470167,1358.42194,1354.819895,1355.113988,1357.731418,1366.298308,1378.899008,1389.174773,1401.897188,1411.329914,1421.524492,1429.785907,1436.758713,1439.468328,1448.141149,1452.875447,1459.683812,1463.679518,1472.380697,1483.933586,1493.026227,1498.953538,1507.636721,1512.536374,1521.119875,1526.611235,1527.430842,1520.098776,1517.05956,1523.004074,1539.380706,1543.483427,1536.565646,1529.991856,1530.854754,1543.607369,1547.93487,1555.017514,1557.303281,1563.465326,1567.116678,1576.047553,1588.39981,1604.125349,1629.068594,1659.154976,1702.213682,1748.45396,1793.150837,1828.628115,1847.370281,1855.190021,1855.449708,1861.457063,1871.892038,1888.173128,1903.769981,1923.601197,1948.577552,1974.568212,1989.399499,1991.289124,1975.492344,1961.402712,1945.69857,1941.82784,1944.185316,1957.285209,1967.73076,1973.438274,1972.667503,1972.723891,1975.122142,1979.15135,1970.703865,1955.035486,1938.731564,1936.885655,1942.54832,1940.805091,1945.722836,1954.433083,1964.446897
951,43,Collin County,county,TX,TX,"Dallas-Fort Worth-Arlington, TX",48,85,1238.023575,1243.403354,1252.80619,1258.910675,1267.470236,1276.234341,1286.076389,1289.036412,1290.938192,1289.281579,1287.516656,1287.359805,1288.562194,1294.345601,1300.224365,1307.721616,1317.943681,1326.24502,1333.385157,1335.813281,1335.793396,1330.796398,1326.076068,1319.025833,1322.576996,1330.503425,1344.58752,1357.936971,1367.067673,1373.145163,1372.986387,1372.231089,1370.247355,1365.594335,1364.198709,1359.440346,1361.857651,1364.429675,1375.053686,1385.303928,1397.09216,1403.123066,1406.445357,1402.531706,1402.447818,1404.035431,1402.00415,1397.508388,1393.633731,1403.340433,1414.558633,1424.173681,1429.881285,1438.301014,1446.354442,1451.864105,1453.638711,1454.362429,1450.82322,1448.557689,1448.999144,1455.713304,1463.501062,1465.084892,1463.007729,1460.310088,1463.518202,1464.548746,1463.428704,1462.091213,1463.746597,1468.57573,1476.558154,1486.734714,1499.525966,1522.562684,1556.945413,1602.905001,,,1738.138112,1760.366794,1774.59933,1789.275859,1797.108899,1802.741887,1812.190875,1833.916188,1864.259454,1898.225272,1924.807227,1936.009983,1931.723758,1919.4964,1906.83992,1892.349579,1884.833744,1882.462329,1893.059142,1894.023546,1901.494016,1904.826218,1914.460591,1915.787216,1909.794335,1901.824719,1893.603911,1884.96023,1872.528988,1866.429205,1868.265809,1873.398085,1878.340075,1880.610366
281,44,Pima County,county,AZ,AZ,"Tucson, AZ",4,19,881.7185352,884.1451528,887.4228733,889.8161539,892.8742922,894.5223573,899.5283172,898.8194647,899.299005,897.2798657,901.1631934,903.5797233,909.6328153,911.1067419,913.8437104,914.8940347,921.5509922,925.2654725,926.6365128,926.2034347,925.3945113,925.709823,924.9589219,929.775451,935.6840023,947.5713555,957.5265852,965.905826,971.8891228,973.8076561,974.8557654,973.8349717,974.8750165,979.3312773,983.5459684,983.7805691,987.2638248,996.208926,1009.292168,1020.287119,1022.73531,1028.588249,1030.578562,1034.364575,1036.614814,1040.20803,1048.284508,1054.449476,1062.006335,1067.971112,1078.600784,1085.253521,1094.974238,1100.060186,1105.469674,1106.789443,1106.510299,1109.414061,1118.894162,1124.157234,1133.504188,1136.139739,1145.229295,1145.852303,1145.466851,1147.357453,1155.975346,1169.81475,1185.447233,1203.826585,1210.396176,1219.764106,1223.844971,1239.234886,1255.696407,1280.567745,1302.452786,1324.049841,1345.396251,1378.415243,1407.332547,1428.380459,1441.380446,1454.807489,1467.489134,1480.166317,1492.254699,1502.945464,1508.865036,1517.186878,1525.32864,1534.592664,1539.506597,1538.104811,1538.977051,1540.751984,1544.576626,1549.86988,1552.658724,1560.006768,1568.340224,1579.822476,1593.93541,1598.387634,1601.344023,1599.530285,1602.365673,1607.230342,1612.011704,1616.22084,1613.208078,1612.776471,1616.837088,1624.172262
2347,45,Honolulu County,county,HI,HI,"Urban Honolulu, HI",15,3,2031.760065,2047.997185,2057.256606,2062.560174,2079.978686,2083.254746,2092.787751,2094.423361,2100.935117,2103.605074,2107.550216,2117.245651,2118.68184,2118.671204,2111.215166,2121.369375,2128.413685,2132.357924,2131.932039,2131.641839,2131.661173,2122.643808,2121.35695,2120.790128,2131.910551,2144.189221,2152.37645,2173.415582,2172.227538,2172.488897,2162.844784,2168.513475,2172.333147,2176.957229,2176.707878,2186.082381,2183.130438,2188.371304,2189.675606,2196.226445,2199.004643,2204.273457,2207.740639,2207.28751,2207.732429,2205.90843,2211.791146,2211.841196,2219.72963,2228.127266,2245.397602,2256.030763,2256.537763,2248.19794,2251.40902,2261.269738,2267.784628,2272.032243,2269.960599,2274.947227,2276.364489,2285.123854,2278.593219,2266.53764,2251.136593,2245.84537,2252.427811,2251.695865,2259.235536,2254.474529,2263.419335,2276.59159,2288.27485,2311.531542,2329.464143,2364.291101,2384.049408,2400.845511,2428.005789,2458.274443,2488.246143,2497.649604,2496.202145,2504.772269,2503.46925,2542.334569,2559.568967,2577.623542,2575.781569,2575.61989,2594.438051,2600.154843,2605.998654,2602.952586,2592.189197,2594.801655,2610.731343,2623.247228,2646.363805,2662.297254,2682.557062,2683.27069,2682.920547,2679.224767,2697.826729,2705.137274,2708.773834,2699.434192,2706.885524,2723.733263,2744.784768,2753.069205,2772.136673,2788.096715
1018,46,Fresno County,county,CA,CA,"Fresno, CA",6,19,1011.043227,1012.858564,1016.594303,1023.953778,1029.357286,1033.091193,1037.01663,1040.755382,1045.723322,1048.477225,1054.478692,1054.839752,1050.31204,1052.050789,1062.615639,1070.218937,1073.218223,1075.667337,1086.132451,1090.076612,1097.1906,1093.942704,1097.066889,1095.312831,1097.17085,1097.364542,1101.340889,1117.310399,1132.626581,1146.709708,1148.740566,1152.50753,1158.394228,1163.083153,1169.599032,1168.587276,1168.583904,1170.500294,1178.22,1192.66156,1196.511592,1204.127587,1208.124245,1216.116938,1218.902743,1227.279717,1233.711272,1241.303165,1242.654902,1253.542929,1264.87269,1279.480837,1286.775265,1292.811482,1298.645891,1304.176157,1311.853273,1318.94797,1324.951288,1331.954472,1341.515651,1348.042359,1349.493828,1343.473332,1342.60714,1351.912704,1361.73815,1377.688816,1395.947222,1417.55182,1433.067696,1439.838124,1457.63354,1471.204177,1501.074637,1533.169492,1575.677983,1604.476626,1628.43391,1663.390941,1680.9016,1682.899273,1684.211987,1692.114854,1711.545785,1709.392183,1725.823139,1743.744234,1769.315713,1779.951821,1772.17379,1767.76705,1765.707874,1779.177984,1782.582873,1800.954038,1809.022242,1819.708857,1822.003268,1827.093393,1848.667548,1882.333829,1898.876314,1902.458315,1893.331978,1900.172556,1907.771658,1901.034358,1896.116358,1889.728127,1900.873752,1918.390613,1933.122456,1948.645497
3130,47,Saint Louis County,county,MO,MO,"St. Louis, MO-IL",29,189,916.83146,918.0086563,920.6303534,923.9289023,928.011676,933.1492896,935.4124198,937.9072106,938.5682912,936.7099749,935.2702947,935.916322,938.6443181,943.005545,944.9359987,947.5589182,950.2651199,953.6213034,957.6854334,959.0204419,957.7724277,958.4260038,955.4937049,952.5301244,951.1734855,956.4808176,965.0427049,969.7086777,971.896748,975.0190206,979.4807766,979.5585099,980.4073034,979.2492866,979.3107454,976.5299969,976.232116,978.8821922,984.5982815,991.9415454,997.4482668,1000.663933,1002.415536,1002.816864,1004.381327,1005.579913,1007.666414,1010.001876,1011.760086,1015.442516,1021.401474,1026.897837,1032.133519,1036.808611,1041.182274,1045.592737,1044.393374,1040.117262,1039.223206,1039.194188,1045.50335,1049.724952,1058.20044,1063.568058,1067.513167,1069.35797,1074.639055,1082.255645,1085.719159,1086.36503,1084.725613,1091.997623,1097.04867,1104.017793,1106.156727,1117.517134,1133.032737,1153.380475,1172.148139,1185.02086,1194.992648,1199.747506,1206.255239,1213.560413,1217.218855,1229.97664,1238.264343,1250.554446,1262.416704,1277.829427,1291.75649,1297.242294,1289.899723,1295.077699,1294.982528,1304.889369,1304.020234,1308.410121,1318.174066,1327.877988,1349.463802,1368.335238,1388.609817,1390.337525,1389.634409,1388.990246,1392.010005,1396.139463,1394.559476,1397.45878,1409.754622,1418.00739,1427.045357,1434.976731
3148,48,Westchester County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,119,2149.384588,2168.403673,2187.85062,2185.541492,2186.338866,2196.34102,2204.962935,2213.025015,2209.65477,2199.016639,2197.544044,2189.624153,2207.509576,2199.880183,2216.566554,2242.70319,2269.213819,2273.282982,2266.942659,2272.614997,2270.493845,2248.2254,2249.27428,2264.122047,2273.379552,2286.568565,2289.954302,2321.062434,2337.557539,2348.40147,2356.515336,2346.12012,2357.6639,2346.570662,2356.694104,2357.251205,2354.406614,2363.169643,2368.038755,2385.416288,2385.993872,2395.64706,2408.419328,2412.826464,2425.107864,2426.405242,2423.973152,2401.12881,2413.685709,2437.911622,2467.204864,2467.202204,2467.487119,2470.432984,2492.186493,2499.913803,2516.724736,2491.539878,2496.048451,2485.003418,2503.305796,2504.812552,2519.597139,2535.804854,2541.791328,2550.156057,2552.485882,2566.75613,2568.821581,2569.836834,2579.291967,2571.643356,2569.292138,2573.909618,2602.56166,2636.94487,2638.461399,2650.558102,2667.249842,2693.559748,2698.530437,2693.378955,2701.110557,2722.813402,2740.76438,2757.9675,2770.858019,2805.751854,2839.155869,2890.201739,2922.257928,2944.298069,2944.004479,2910.092341,2896.457664,2875.915862,2889.175813,2895.38912,2939.113513,2969.914203,2997.745673,3005.964456,3026.058346,3041.777819,3035.431461,3023.063787,3006.0384,3010.734448,3043.644543,3063.703039,3080.755443,3092.491029,3107.348198,3127.830992
489,49,Duval County,county,FL,FL,"Jacksonville, FL",12,31,974.0563133,978.1805182,982.1079344,983.6867516,988.9978162,993.9264759,999.6173612,1003.224539,1003.021424,1005.537223,1004.031142,1008.226653,1009.231755,1014.829216,1018.457378,1022.909437,1028.401536,1032.989123,1034.449724,1036.254295,1035.276951,1036.64857,1036.002229,1035.269447,1039.328381,1044.786721,1056.546771,1063.163573,1071.147114,1077.263728,1084.016336,1085.772603,1084.36797,1083.241382,1087.120039,1093.68924,1100.438029,1105.025282,1112.022134,1118.887561,1127.78951,1134.346174,1140.808074,1142.450691,1144.241338,1144.74655,1150.44214,1153.517273,1156.563074,1158.748069,1164.489824,1172.798754,1180.407865,1185.841773,1188.286077,1192.038332,1194.493254,1195.652191,1193.39989,1198.230098,1202.278424,1208.596245,1214.87515,1216.387034,1218.586012,1216.122659,1223.82667,1235.167941,1243.17965,1250.19594,1253.609698,1261.116006,1270.61169,1279.417599,1296.557555,1318.800052,1350.200089,,,1463.223183,1491.185035,1513.40979,1522.98321,1534.968088,1539.977099,1557.537646,1568.240213,1586.410765,1598.802493,1618.222565,1631.786745,1638.378615,1635.25966,1636.839599,1633.05376,1634.464099,1628.856977,1626.677378,1631.116785,1637.964989,1648.099003,1650.955435,1654.724663,1655.935554,1655.264844,1647.445746,1641.725178,1628.885658,1631.832252,1636.692503,1651.824213,1656.01567,1662.135291,1662.882347
1165,50,Marion County,county,IN,IN,"Indianapolis-Carmel-Anderson, IN",18,97,859.4055727,862.9508333,869.5935683,871.1606208,876.8985767,876.7297049,879.8675972,880.4505591,884.2014492,884.5433914,884.6309025,884.8948766,885.3394467,887.9230477,892.1743189,898.5798525,904.8029326,908.8997225,911.4868525,908.9039475,907.2652908,906.5588334,906.2679668,904.6020209,905.1016345,912.266466,920.7121168,929.872257,935.9423757,941.3447664,942.5010753,943.1415434,941.8856929,944.6902267,945.0306834,950.7627681,949.9962621,956.427142,959.7070484,969.6908092,975.8825049,981.8947134,984.3023098,985.4960747,983.490317,984.4845092,986.6743349,990.6518032,993.4853943,997.8164407,1006.956484,1016.090674,1022.006661,1026.100332,1027.251322,1027.474266,1031.351058,1031.948704,1029.660303,1026.585042,1033.088164,1047.173228,1059.880112,1064.826678,1078.461646,1087.500644,1099.64062,1103.041881,1106.251712,1111.83876,1107.442227,1112.907777,1114.883101,1124.483191,1132.194306,1141.112414,1157.002602,1171.46676,1189.94461,1206.803138,1222.580976,1234.563122,1241.413053,1242.421316,1244.706363,1252.7305,1268.473647,1289.17228,1308.262308,1327.418122,1346.853353,1357.245749,1358.095056,1354.106424,1354.669149,1361.980079,1364.994578,1365.847448,1369.253223,1378.018784,1390.035965,1398.856944,1406.466677,1415.793703,1420.68247,1422.651063,1424.750818,1430.409347,1431.690577,1438.864795,1442.798883,1446.935767,1448.401561,1453.520734
2480,51,Pinellas County,county,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",12,103,1001.482066,1000.757669,1009.462782,1015.476544,1024.566671,1031.409448,1041.082684,1045.458669,1048.56384,1052.850812,1062.760407,1071.484091,1072.898166,1077.088877,1082.218155,1088.238906,1090.615403,1093.614511,1097.427095,1097.428985,1102.108593,1108.153327,1118.176874,1124.012462,1129.526426,1134.208772,1138.153986,1146.156988,1153.641047,1161.129779,1163.173274,1165.478826,1169.123525,1176.961243,1184.234392,1191.828517,1200.484238,1207.811157,1211.370616,1215.763391,1220.870004,1231.129802,1238.035244,1242.597946,1242.320685,1247.961733,1255.890488,1263.61248,1267.7174,1270.692309,1274.361056,1278.169866,1287.061163,1292.029009,1296.684466,1299.640158,1304.607834,1312.321779,1316.328136,1326.222375,1330.945152,1336.426188,1341.436515,1339.679473,1338.749762,1339.604125,1351.428235,1370.125996,1381.091921,1394.952798,1404.932308,1420.396843,1429.566028,1443.037355,1457.010114,1484.186281,1519.706136,,,1685.506457,1711.387057,1743.165173,1752.980182,1789.77981,1812.515394,1835.425838,1854.211501,1870.279968,1902.074081,1928.791287,1949.031603,1950.128812,1941.864511,1940.190759,1952.250788,1959.843278,1973.041932,1972.411939,1984.100304,1990.948684,1996.880863,1997.653444,1996.565232,2014.187518,2027.335738,2032.634837,2024.380649,2020.858299,2024.183767,2034.258124,2038.552093,2040.928926,2033.559978,2029.675295
3246,52,Prince Georges County,county,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",24,33,1437.44847,1438.061822,1438.041206,1441.382062,1442.054473,1446.626916,1445.104237,1446.559238,1449.445733,1458.046049,1462.519106,1467.250906,1470.053816,1471.117899,1471.944036,1467.719174,1477.105288,1477.944547,1487.007498,1486.245954,1485.577989,1480.574356,1481.631397,1481.082756,1488.773243,1498.707611,1507.723309,1509.507608,1508.726628,1516.454174,1530.855681,1526.833538,1526.981816,1518.123486,1524.012974,1519.228902,1523.00395,1530.279468,1548.208206,1563.184031,1572.783298,1578.196098,1581.768858,1577.347495,1576.13851,1574.376181,1582.961541,1587.385235,1589.013341,1594.407961,1594.85764,1607.686858,1616.046181,1629.66815,1627.627925,1619.502538,1620.733171,1616.860411,1616.879885,1614.734456,1625.627547,1633.786338,1646.138957,1648.532977,1660.380618,1664.800954,1677.166407,1688.510309,1694.407583,1697.461947,1695.19494,1686.877302,1690.13753,1691.774032,1705.115326,1718.756969,1736.373822,1756.641346,1776.743469,1795.130693,1815.516265,1823.637854,1824.332606,1812.138247,1814.734213,1823.708262,1844.057442,1857.967384,1877.154369,1893.846906,1910.802592,1926.370296,1929.708826,1922.022829,1904.121789,1898.72432,1896.8165,1904.773668,1915.040482,1925.221421,1932.151008,1934.629315,1944.083032,1952.391167,1962.053728,1960.391693,1957.870551,1947.488434,1952.957507,1962.890081,1987.596802,1989.282144,2002.045386,2005.172044
2694,53,Fairfield County,county,CT,CT,"Bridgeport-Stamford-Norwalk, CT",9,1,1835.508273,1850.16607,1868.010672,1874.699199,1883.23012,1882.052681,1901.297677,1904.548351,1905.679626,1893.263219,1895.049831,1890.256016,1903.294176,1903.069745,1916.224396,1920.895842,1930.254427,1934.052676,1932.098222,1933.13556,1926.933926,1929.920974,1915.572152,1916.906312,1911.285847,1933.838837,1944.107652,1968.909116,1987.00207,2002.032121,2000.975284,1991.306216,1979.44681,1973.681472,1966.648703,1983.55188,1989.279244,2015.479681,2021.130983,2034.680784,2045.655476,2060.036781,2066.445282,2059.00896,2059.405292,2052.062272,2059.573301,2062.976806,2074.521114,2078.732798,2087.67772,2103.445096,2112.273827,2120.983753,2124.604691,2129.071788,2133.050718,2136.95253,2124.410951,2118.061609,2123.781298,2150.235677,2164.835469,2176.971807,2186.955771,2203.222305,2215.263965,2226.847605,2237.695687,2255.005999,2271.666462,2268.051294,2268.296889,2264.697001,2298.427925,2332.85496,2384.060259,2421.829413,2453.106822,2467.520093,2480.012737,2474.197057,2474.370209,2475.54456,2490.904083,2511.130622,2541.146595,2588.771093,2641.07917,2687.01624,2715.270012,2721.136204,2715.015135,2699.910171,2680.6356,2661.463734,2662.308614,2672.924678,2709.613395,2726.500945,2756.843441,2782.17635,2802.485014,2818.864477,2806.236822,2813.272723,2816.064759,2830.672121,2826.939436,2836.789294,2848.773362,2885.036736,2910.002203,2941.61124
